23	luxun1930nianbinanchu	鲁迅1930年避难处	http://data.library.sh.cn/entity/place/c8uwnyqxg3qq28r3	http://data.library.sh.cn/entity/physicalculturalheritage/2l8f6dia7owdbpab	四川北路1881弄	121.49024	31.267513	1930年2月，鲁迅因参加中国自由运动大同盟和左翼作家联盟，受到国民党当局的通缉，于3月19日至4月19日，被迫避难于日本友人内山完造的家中，地址是四川北路1881弄。内山完造，日本冈山人，自1913年起定居上海。1916年，内山完造在四川北路魏盛里（今四川北路1881弄，已拆除）租了一所房屋定居。为贴补家用，1917年，他们在住所楼下开了一家小书店，定名为内山书店。十月革命后，内山完造刻印日本出版的社会主义新书目录，介绍给读者。1927年，鲁迅与内山完造在书店相识，结为挚友。鲁迅在晚年受国民党当局迫害多次遇险，内山完造曾四次帮助他避难。两人的友谊成为中日交流史上的一段佳话。	  In February 1930, illiteracy and left-wing writer lu xun due to participate in the freedom movement alliance, is wanted by the kuomintang authorities, on March 19 solstice on April 19, was forced to take refuge in the Japanese friends mountain made in the home, the address is 1881 sichuan road north lane. Mountain down, okayama, settled in Shanghai since 1913. Mountain down in 1916, built in sichuan north road Wei Sheng (now sichuan north road, 1881 lane, dismantled) rented a house to settle down. For money, in 1917, they opened a small bookshop in residence downstairs, entitled mountain in the bookstore. Japan after the October revolution, mountain down signet socialist new book published by the directory, introduced to the reader. In 1927, lu xun and mountain down met in a bookstore, became close friends. Lu xun in his later years persecution by the KMT authorities distress for many times, made four times mountain down to help him. Two people's friendship become a much-told story on the exchanges between China and Japan.	False

24	xinshidaicongshushejilihanjunjiuju	新时代丛书社暨李汉俊旧居	http://data.library.sh.cn/entity/place/d5wmyz4h55yzsrjm	http://data.library.sh.cn/entity/physicalculturalheritage/328vp38hewy8j2j6	兴业路76、78号	121.30669	30.98755	新时代丛书社暨李汉俊旧居旧址位于望志路106、108号（今兴业路76、78号）。1921年初夏，李大钊等15人发起建立《新时代丛书》社，通信处设在望志路108号。同年7月，中共一大在望志路106号（今兴业路76号）召开时，突然受密探骚扰，代表们迅速转移。十几分钟后，巡捕前来搜查，李汉俊用新时代丛书社名义与之周旋。巡捕们得知这里是公开编辑机构的联络地点，于是搜查较马虎。1958年5月以后，中共一大会议正式确认在兴业路76号楼下召开。	  Series on new age club and Li Hanjun site is located in the former residence at road 106, 108 (now societe generale road 76, 78). Early summer, 1921, 15 people such as li dazhao initiated by the new era of social and communication office set in sight road no. 108. In the same year in July, the Chinese communist party in sight of a big ambition road 106 (now 76 industrial road) when, suddenly the spy harassment, delegates to move quickly. Ten minutes later, on to search, Li Hanjun with series on new age the name of the club and the world. On the learned here is public editor agency contact site, then search the sloppy. In May 1958, after a big meeting of the communist party of China formally in societe generale road 76 held downstairs.	False

25	shanghaigongrendisanciwuzhuangqiyiluoyinongbangongshi	上海工人第三次武装起义罗亦农办公室	http://data.library.sh.cn/entity/place/c8uwnyqxg3qq28r3	http://data.library.sh.cn/entity/physicalculturalheritage/1msh3idp22ts7lwp	四川北路	121.489624	31.262941	上海工人第三次武装起义罗亦农办公室位于北四川路（今四川北路）东四卡子桥附近。1925年12月至1927年4月，罗亦农任江浙区委书记。他是我党第一个提出举行工人武装起义的领导人，也是第一个提出建立工人与小资产阶级联合政权的领导人。1927年3月21日，在北伐节节胜利的形势下，上海工人发动第三次武装起义。武装起义由中共中央军委书记兼江浙区军委书记周恩来任总指挥，同中共江浙区委负责人罗亦农、赵世炎一起负责领导工作。第三次武装起义获得成功。	  Shanghai workers third armed uprising Luo Yinong office is located in north sichuan road (now sichuan road north) grabbing the clip near the bridge. Between December 1925 and April 1927, Luo Yinong district party committee secretary of the jiangsu and zhejiang provinces. He is first put forward our party held workers armed uprising leader, was also the first proposed workers and the leaders of the petty bourgeoisie combined regime. On March 21, 1927, in the northern expedition to successively win situation, Shanghai workers start a third armed uprising. Armed uprising by zhou enlai, secretary of the Chinese communist party secretary of the central military commission and jiangsu and zhejiang area CMC as general command, with the communist party of China (jiangsu and zhejiang, head of the district party committee Luo Yinong, zhao shiyan together responsible for leadership. The third success armed uprising.	False

26	shanghaizhongguozhiyefunvjulebujiuzhi	上海中国职业妇女俱乐部旧址	http://data.library.sh.cn/entity/place/r4tibjuyc0ta5p75	http://data.library.sh.cn/entity/physicalculturalheritage/3tcqjvcj5xct03ii	南京东路114-142号	121.49412	31.244211	上海中国职业妇女俱乐部旧址在南京路120号（今南京东路114-142号）慈晶大楼三楼。1938年5月5日，上海中国职业妇女俱乐部（简称职妇）成立。俱乐部主席茅丽瑛是共产党员。1939年，职妇中共支部在6、7月间募捐到大量食品、药品和日用品，并举办物品慈善义卖会，开展义卖活动。义卖募款除满足新四军棉衣所需款项之外，还拿出2300元救济难民。筹集到的资金立即转交给新四军驻沪办事处和难民救济协会。1939年12月12日，茅丽瑛在此遭特务秘密暗害。	  Shanghai China professional women club site at 120 nanjing road (now nanjing dong lu 114-142) CiJing building on the third floor. On May 5, 1938, Shanghai China professional women club (hereinafter referred to as post) was established. Club chairman MaoLiYing is the communist party. In 1939, fu of the communist party of China party branch in June and July donation to a large number of food, medicine and daily necessities, and held a charity auction items, to carry out the charity sale. Charity fundraising in addition to meet the new fourth army cotton-padded clothes the amounts, refugee relief also took out 2300 yuan. Immediately transferred to the new fourth army of funds raised and refugee relief association based in Shanghai office. On December 12, 1939, MaoLiYing in this hideous secret secret.	False

27	zhonggonghudongzhonggongyeweiyuanhuilianluodianyizhi	中共沪东重工业委员会联络点遗址	http://data.library.sh.cn/entity/place/u2mx82iyoplu5qtb	http://data.library.sh.cn/entity/physicalculturalheritage/184aqcoy08zloa74	盐山路近齐齐哈尔路北侧	121.53526	31.266336	中共沪东重工业委员会联络点位于盐山路309弄7号（今盐山路近齐齐哈尔路北侧）。1943年5月，沪东地区设立中共沪东重工业委员会（简称沪东重工委）。1944年，沪东重工委联络点设在盐山路309弄（南泰成里）7号。1945年5月，工委撤销中共沪东重工委。1945年10月，又恢复中共沪东重工业委员会，联络点仍在原处。直到1947年11月，中共上海市工委决定建立中共机器工业委员会，统一领导全市机器厂、钢铁厂等党组织，中共沪东重工业委员会工作结束。旧址已拆除。	  The communist party of China (hudong zhonghua heavy industry committee focal point is located in the salt mountain road, lane 309 7 (now salt mountain near qiqihar road north). In May 1943, hudong zhonghua area to set up the communist party of China (hudong zhonghua heavy industry committee (hereinafter referred to as hudong zhonghua heavy committee). In 1944, the focal point of hudong zhonghua heavy work committee is located in the salt mountain road 309 () in southern Thailand into 7. In May 1945, the committee to cancel the Chinese hudong zhonghua heavy steering committee. In October 1945, back to the communist party of China (hudong zhonghua heavy industry committee, focal point is still in its place. Until November 1947, the CPC Shanghai municipal committee decided to set up the communist party of China machinery industry committee, the unified leadership of the city's machinery, steel mills, such as party, the communist party of China (end of hudong zhonghua heavy industry committee work. Site has been removed.	False

28	dongjianwujiuju	董健吾旧居	http://data.library.sh.cn/entity/place/r4tibjuyc0ta5p75	http://data.library.sh.cn/entity/physicalculturalheritage/1k2ooeqw74gdocpp	淮海中路358弄21号	121.47956	31.22904	董健吾，被誉为红色牧师。他早年毕业于圣约翰大学。1927年，加入中国共产党。1929年，在上海参加中央特科工作。1930年，开办大同幼稚园，收养革命领导人的儿女以及烈士遗孤。当时，董健吾夫妇曾在霞飞路尚贤坊（今淮海中路358弄21号）居住过。	  Dong Jianwu, is known as the red priest. His early graduated from st. John's university. In 1927, joined the communist party of China. In 1929, in Shanghai for the central turco work. In 1930, datong open kindergarten, adopted children of revolutionary leader and martyrs orphans. At that time, Dong Jianwu couple had in avenue joffre, attaching fang (now huaihai road, lane 358 21) to live.	False
